Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Age,Regions,Value
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Aktobe,66.7
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Aktobe,44.2
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Aktobe,17.7
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Aktobe,19.0
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Aktobe,20.1
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Aktobe,21.4
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Aktobe,4.4
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Almaty,20.3
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Almaty,15.4
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Almaty,65.9
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Almaty,45.0
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Almaty,15.3
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Almaty,9.6
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Almaty,17.1
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Almaty,15.0
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Almaty,2.2
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Atyrau,24.5
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Atyrau,15.1
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Atyrau,55.0
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Atyrau,42.9
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Atyrau,9.6
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Atyrau,24.5
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Atyrau,16.9
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Atyrau,30.2
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Atyrau,3.8
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Batys Kazakhstan,31.9
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Batys Kazakhstan,15.8
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Batys Kazakhstan,74.3
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Batys Kazakhstan,42.0
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Batys Kazakhstan,14.4
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Batys Kazakhstan,27.3
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Batys Kazakhstan,22.8
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Batys Kazakhstan,23.1
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Batys Kazakhstan,6.6
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Zhambyl,22.0
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Zhambyl,8.5
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Zhambyl,37.4
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Zhambyl,35.7
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Zhambyl,11.5
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Zhambyl,12.9
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Zhambyl,11.1
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Zhambyl,12.1
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Zhambyl,2.6
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Karagandy,44.7
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Karagandy,30.0
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Karagandy,68.4
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Karagandy,52.7
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Karagandy,27.0
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Karagandy,30.4
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Karagandy,37.5
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Karagandy,42.6
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Karagandy,12.2
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Kostanay,33.2
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Kostanay,15.0
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Kostanay,53.8
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Kostanay,37.4
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Kostanay,11.9
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Kostanay,10.7
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Kostanay,17.5
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Kostanay,24.4
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Kostanay,0.6
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Kyzylorda,13.9
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Kyzylorda,14.4
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Kyzylorda,22.7
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Kyzylorda,34.5
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Kyzylorda,8.1
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Kyzylorda,20.2
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Kyzylorda,11.3
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Kyzylorda,11.5
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Kyzylorda,5.9
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Mangistau,15.6
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Mangistau,13.0
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Mangistau,65.7
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Mangistau,64.4
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Mangistau,12.4
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Mangistau,39.6
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Mangistau,18.4
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Mangistau,5.1
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Mangistau,5.8
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Pavlodar,20.4
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Pavlodar,9.4
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Pavlodar,42.9
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Pavlodar,20.7
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Pavlodar,27.2
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Pavlodar,7.5
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Pavlodar,19.6
2019,Percent,Transferring files between computers and other devices,Age 15 years and older,Pavlodar,13.1
2019,Percent,Development of computer programs using a special software language,Age 15 years and older,Pavlodar,10.2
2019,Percent,Copying or transferring a file or folder,Age 15 years and older,Soltustik Kazakhstan,49.2
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Soltustik Kazakhstan,35.1
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Soltustik Kazakhstan,58.3
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Soltustik Kazakhstan,44.1
